,id,mode_score_strikt1850,missing_from_mode_strikt1850,strikt1850_Geschichtslyrik,strikt1850_empirisch,strikt1850_nicht theoretisch,strikt1850_Ballade (exakt),strikt1850_Sprechinstanz nicht markiert,strikt1850_Sprechinstanz Zeit unklar,strikt1850_Erzählen (exakt),strikt1850_Präsens und Präiteritum,strikt1850_Konkretheit,strikt1850_keine Positionierung zum Wissen,strikt1850_vergangenheitsomdinant,strikt1850_2 Zeitebenen (exakt),strikt1850_zeitlich fixierbar,strikt1850_keine Anachronismen,strikt1850_kein Gegenwartsbezug,strikt1850_Europa (exakt),strikt1850_Heiliges Römisches Reich (exakt),strikt1850_Kein Kleinraum,strikt1850_Handlung (exakt),strikt1850_Krieg (exakt),strikt1850_positive Bewertung von Krieg (exakt),strikt1850_kein Nationalismus,strikt1850_kein Heroismus,strikt1850_keine Religiosität,strikt1850_Personen-Marker (Titel + Text),strikt1850_keine Zeit-/Geschichts-Marker,strikt1850_keine Ort-Marker,strikt1850_Objekt-/Institutionen-Marker (Text),strikt1850_kein Bezug auf Überlieferung,strikt1850_keine Bewertung von Überlieferung,strikt1850_kein Bezug auf Geschichtsauffassungen,strikt1850_keine Bewertung von Geschichtsauffassungen,strikt1850_Ergänzung des Geschichtswissens,strikt1850_Reim,strikt1850_regelmäßiges Metrum,strikt1850_keine verfremdende Sprache,strikt1850_Beginn 1850,strikt1850_Ende 1850,strikt1850_zwei bekannte Individuen (exakt),strikt1850_positive Bewertung von zwei bekannten Individuen (exakt)
479,1879.Teuffenbach.101,28.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
480,1879.Teuffenbach.106,29.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_kein Nationalismus + strikt1850_kein Heroismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
481,1879.Teuffenbach.112,29.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
482,1879.Teuffenbach.116,31.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Präsens und Präiteritum + strikt1850_Kein Kleinraum + strikt1850_kein Heroismus + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
483,1879.Teuffenbach.117,26.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Präsens und Präiteritum + strikt1850_zeitlich fixierbar + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Religiosität + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
484,1879.Teuffenbach.119,32.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
485,1879.Teuffenbach.122,24.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Nationalismus + strikt1850_kein Heroismus + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
486,1879.Teuffenbach.124,31.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
487,1879.Teuffenbach.127,25.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_kein Gegenwartsbezug + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
488,1879.Teuffenbach.128,25.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_2 Zeitebenen (exakt) + strikt1850_kein Gegenwartsbezug + strikt1850_Kein Kleinraum + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_keine Ort-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
489,1879.Teuffenbach.129,28.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Religiosität + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
490,1879.Teuffenbach.130,28.0,strikt1850_Erzählen (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_keine Positionierung zum Wissen + strikt1850_kein Gegenwartsbezug + strikt1850_Kein Kleinraum + strikt1850_kein Nationalismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
491,1879.Teuffenbach.134,29.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_kein Gegenwartsbezug + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
492,1879.Teuffenbach.137,27.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Ort-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
493,1879.Teuffenbach.141,31.0,strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
494,1879.Teuffenbach.167,27.0,strikt1850_nicht theoretisch + strikt1850_Präsens und Präiteritum + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_kein Bezug auf Geschichtsauffassungen + strikt1850_keine Bewertung von Geschichtsauffassungen + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
495,1879.Teuffenbach.168,30.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
496,1879.Teuffenbach.171,28.0,strikt1850_Präsens und Präiteritum + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Ort-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
497,1879.Teuffenbach.172,32.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_kein Heroismus + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
498,1879.Teuffenbach.173,26.0,strikt1850_Ballade (exakt) + strikt1850_Erzählen (exakt) + strikt1850_keine Positionierung zum Wissen + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Ort-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
499,1879.Teuffenbach.178,31.0,strikt1850_2 Zeitebenen (exakt) + strikt1850_kein Gegenwartsbezug + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
500,1879.Teuffenbach.179,32.0,strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
501,1879.Teuffenbach.180,27.0,strikt1850_Präsens und Präiteritum + strikt1850_Konkretheit + strikt1850_2 Zeitebenen (exakt) + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Reim + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
502,1879.Teuffenbach.181,30.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
503,1879.Teuffenbach.184,26.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Religiosität + strikt1850_keine Ort-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
504,1879.Teuffenbach.188,26.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_kein Heroismus + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
505,1879.Teuffenbach.189,19.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Konkretheit + strikt1850_zeitlich fixierbar + strikt1850_kein Gegenwartsbezug + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
506,1879.Teuffenbach.190,28.0,strikt1850_Präsens und Präiteritum + strikt1850_Konkretheit + strikt1850_Kein Kleinraum + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
507,1879.Teuffenbach.191,32.0,strikt1850_Präsens und Präiteritum + strikt1850_Kein Kleinraum + strikt1850_kein Heroismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
508,1879.Teuffenbach.195,24.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Religiosität + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
509,1879.Teuffenbach.203,28.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_kein Gegenwartsbezug + strikt1850_Handlung (exakt) + strikt1850_kein Heroismus + strikt1850_keine Ort-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
510,1879.Teuffenbach.206,30.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
